	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D02237	0.301194	0.170333	0.210136	0.130029	0.229925	0.138069	0.223130	0.160414	0.126186	0.283654	0.111917	0.165299	0.170333	0.192050	0.175520	0.165299	0.170333	0.126186	0.170333	0.329559	0.165299	0.142274	0.142274	0.203926	0.160414	0.130029	0.078082	0.186374	0.223130	0.138069	0.175520	0.155673	0.301194	0.251579	0.283654	0.197899	0.267135	0.175520	0.118837	0.165299	0.146607	0.151072	0.223130	0.236928	0.186374	0.267135	0.223130	0.292293	0.216536	0.165299	0.192050	0.180866	0.292293	0.236928	0.115325	0.251579	0.267135	0.180866	0.244143	0.267135	0.301194	0.259240	0.267135	0.259240	0.275271	0.283654	0.170333	0.267135	0.122456	0.259240	0.210136	0.155673	0.170333	0.203926	0.130029	0.138069	0.406570	0.251579	0.122456	0.108609	0.093481	0.138069	0.108609	0.146607	0.160414	0.251579	0.102284	0.130029	0.216536	0.138069	0.073535	0.186374	0.142274	0.259240	0.138069	0.151072	0.186374	0.197899	0.170333	0.186374	0.133989	0.118837	0.146607	0.244143	0.229925	0.310367	0.192050	0.186374	0.165299	0.142274	0.301194	0.236928	0.244143	0.197899	0.175520	0.096328	0.108609	0.078082	0.075774	0.210136	0.175520	0.259240	0.165299	0.146607	0.160414	0.186374	0.236928	0.210136	0.160414	0.118837	0.170333	0.138069	0.186374	0.216536	0.382893	0.180866	0.175520	0.108609	0.197899	0.186374	0.138069	0.067206	0.210136	0.216536	0.146607	0.146607	0.203926	0.223130	0.192050	0.223130	0.223130	0.192050	0.146607	0.292293	0.138069	0.170333	0.099261	0.160414	0.210136	0.133989	0.244143	0.105399	0.151072	0.122456	0.146607	0.133989	0.301194	0.063292	0.216536	1.000000	0.170333	0.096328	0.115325	0.115325	0.133989	0.115325	0.170333	0.118837	0.160414	0.082910	0.102284	0.203926	0.192050	0.151072	0.108609	0.138069	0.236928	0.108609	0.229925	0.186374	0.151072	0.160414	0.192050	0.082910	0.160414	0.170333	0.096328	0.216536	0.197899	0.122456	0.170333	0.203926	0.056135	0.142274	0.180866	0.275271	0.267135	0.133989	0.186374	0.259240
D02253	0.229925	0.130029	0.126186	0.093481	0.155673	0.126186	0.229925	0.155673	0.085435	0.203926	0.071361	0.151072	0.155673	0.210136	0.170333	0.160414	0.165299	0.130029	0.122456	0.223130	0.105399	0.085435	0.138069	0.155673	0.102284	0.142274	0.067206	0.170333	0.203926	0.111917	0.142274	0.111917	0.170333	0.203926	0.275271	0.192050	0.180866	0.170333	0.138069	0.142274	0.126186	0.175520	0.292293	0.180866	0.192050	0.292293	0.600496	0.210136	0.267135	0.160414	0.175520	0.138069	0.223130	0.229925	0.118837	0.170333	0.216536	0.138069	0.197899	0.349938	0.275271	0.251579	0.259240	0.236928	0.251579	0.275271	0.197899	0.292293	0.111917	0.236928	0.216536	0.133989	0.146607	0.267135	0.093481	0.105399	0.142274	0.216536	0.093481	0.093481	0.096328	0.151072	0.126186	0.151072	0.130029	0.203926	0.099261	0.099261	0.223130	0.133989	0.071361	0.151072	0.138069	0.165299	0.111917	0.130029	0.142274	0.142274	0.146607	0.126186	0.115325	0.138069	0.126186	0.236928	0.236928	0.236928	0.175520	0.142274	0.160414	0.130029	0.160414	0.142274	0.186374	0.180866	0.160414	0.073535	0.093481	0.071361	0.054476	0.192050	0.180866	0.130029	0.099261	0.105399	0.108609	0.170333	0.170333	0.170333	0.155673	0.122456	0.175520	0.142274	0.192050	0.210136	0.329559	0.165299	0.192050	0.126186	0.203926	0.160414	0.105399	0.057844	0.142274	0.165299	0.073535	0.093481	0.138069	0.216536	0.165299	0.160414	0.192050	0.210136	0.142274	0.165299	0.160414	0.165299	0.115325	0.138069	0.192050	0.085435	0.210136	0.067206	0.146607	0.088037	0.088037	0.102284	0.275271	0.045502	0.165299	0.170333	1.000000	0.093481	0.088037	0.088037	0.146607	0.133989	0.146607	0.115325	0.155673	0.071361	0.126186	0.186374	0.165299	0.115325	0.099261	0.093481	0.472367	0.088037	0.175520	0.093481	0.085435	0.130029	0.115325	0.075774	0.175520	0.108609	0.088037	0.146607	0.133989	0.133989	0.251579	0.165299	0.065219	0.090718	0.138069	0.197899	0.244143	0.138069	0.444858	0.223130
D02261	0.130029	0.118837	0.075774	0.096328	0.099261	0.085435	0.102284	0.099261	0.099261	0.122456	0.078082	0.090718	0.093481	0.105399	0.090718	0.090718	0.105399	0.065219	0.069252	0.105399	0.067206	0.065219	0.073535	0.088037	0.073535	0.096328	0.061421	0.096328	0.102284	0.090718	0.096328	0.085435	0.108609	0.096328	0.122456	0.108609	0.115325	0.096328	0.078082	0.075774	0.090718	0.093481	0.115325	0.096328	0.108609	0.108609	0.108609	0.111917	0.111917	0.102284	0.082910	0.105399	0.118837	0.122456	0.080460	0.102284	0.122456	0.069252	0.105399	0.122456	0.138069	0.126186	0.146607	0.126186	0.133989	0.130029	0.105399	0.165299	0.080460	0.133989	0.096328	0.075774	0.118837	0.093481	0.052866	0.085435	0.071361	0.138069	0.056135	0.090718	0.054476	0.075774	0.085435	0.085435	0.099261	0.130029	0.063292	0.080460	0.133989	0.085435	0.565525	0.102284	0.078082	0.099261	0.059606	0.057844	0.080460	0.080460	0.078082	0.108609	0.099261	0.069252	0.085435	0.126186	0.118837	0.118837	0.093481	0.085435	0.090718	0.088037	0.122456	0.122456	0.142274	0.102284	0.096328	0.052866	0.071361	0.061421	0.052866	0.130029	0.130029	0.099261	0.075774	0.085435	0.078082	0.108609	0.108609	0.108609	0.105399	0.111917	0.111917	0.085435	0.115325	0.093481	0.146607	0.099261	0.102284	0.056135	0.096328	0.096328	0.067206	0.044157	0.096328	0.111917	0.039164	0.067206	0.105399	0.130029	0.105399	0.115325	0.096328	0.099261	0.090718	0.105399	0.085435	0.105399	0.078082	0.126186	0.102284	0.073535	0.118837	0.082910	0.088037	0.085435	0.063292	0.093481	0.130029	0.052866	0.133989	0.096328	0.093481	1.000000	0.835270	0.835270	0.069252	0.085435	0.105399	0.088037	0.088037	0.045502	0.080460	0.111917	0.105399	0.073535	0.059606	0.059606	0.108609	0.052866	0.142274	0.075774	0.082910	0.151072	0.105399	0.073535	0.099261	0.111917	0.052866	0.111917	0.108609	0.059606	0.093481	0.126186	0.044157	0.073535	0.133989	0.126186	0.130029	0.082910	0.115325	0.118837
D02262	0.122456	0.111917	0.071361	0.085435	0.105399	0.075774	0.096328	0.093481	0.088037	0.115325	0.073535	0.085435	0.088037	0.105399	0.090718	0.085435	0.093481	0.061421	0.073535	0.099261	0.071361	0.069252	0.069252	0.093481	0.078082	0.090718	0.057844	0.085435	0.096328	0.090718	0.085435	0.075774	0.115325	0.102284	0.115325	0.096328	0.102284	0.090718	0.073535	0.080460	0.085435	0.088037	0.108609	0.085435	0.090718	0.102284	0.102284	0.105399	0.105399	0.090718	0.088037	0.093481	0.111917	0.115325	0.075774	0.096328	0.115325	0.073535	0.111917	0.115325	0.122456	0.111917	0.130029	0.111917	0.118837	0.115325	0.099261	0.146607	0.071361	0.126186	0.090718	0.071361	0.105399	0.088037	0.056135	0.080460	0.085435	0.115325	0.063292	0.080460	0.048316	0.071361	0.071361	0.080460	0.082910	0.108609	0.056135	0.075774	0.111917	0.075774	0.532592	0.108609	0.082910	0.088037	0.063292	0.061421	0.085435	0.085435	0.082910	0.102284	0.088037	0.065219	0.080460	0.111917	0.111917	0.111917	0.082910	0.080460	0.080460	0.082910	0.108609	0.108609	0.118837	0.090718	0.085435	0.056135	0.067206	0.054476	0.049787	0.115325	0.115325	0.088037	0.063292	0.071361	0.065219	0.090718	0.090718	0.090718	0.088037	0.093481	0.099261	0.080460	0.102284	0.088037	0.155673	0.093481	0.085435	0.052866	0.085435	0.090718	0.071361	0.041586	0.085435	0.099261	0.046888	0.063292	0.093481	0.122456	0.093481	0.122456	0.102284	0.093481	0.080460	0.111917	0.080460	0.099261	0.065219	0.111917	0.090718	0.065219	0.111917	0.078082	0.078082	0.080460	0.059606	0.082910	0.115325	0.044157	0.111917	0.115325	0.088037	0.835270	1.000000	1.000000	0.065219	0.075774	0.093481	0.078082	0.082910	0.042852	0.067206	0.105399	0.093481	0.065219	0.059606	0.052866	0.102284	0.049787	0.126186	0.071361	0.099261	0.133989	0.126186	0.069252	0.093481	0.099261	0.049787	0.099261	0.108609	0.056135	0.088037	0.118837	0.039164	0.069252	0.126186	0.105399	0.115325	0.078082	0.108609	0.118837
D02272	0.122456	0.111917	0.071361	0.085435	0.105399	0.075774	0.096328	0.093481	0.088037	0.115325	0.073535	0.085435	0.088037	0.105399	0.090718	0.085435	0.093481	0.061421	0.073535	0.099261	0.071361	0.069252	0.069252	0.093481	0.078082	0.090718	0.057844	0.085435	0.096328	0.090718	0.085435	0.075774	0.115325	0.102284	0.115325	0.096328	0.102284	0.090718	0.073535	0.080460	0.085435	0.088037	0.108609	0.085435	0.090718	0.102284	0.102284	0.105399	0.105399	0.090718	0.088037	0.093481	0.111917	0.115325	0.075774	0.096328	0.115325	0.073535	0.111917	0.115325	0.122456	0.111917	0.130029	0.111917	0.118837	0.115325	0.099261	0.146607	0.071361	0.126186	0.090718	0.071361	0.105399	0.088037	0.056135	0.080460	0.085435	0.115325	0.063292	0.080460	0.048316	0.071361	0.071361	0.080460	0.082910	0.108609	0.056135	0.075774	0.111917	0.075774	0.532592	0.108609	0.082910	0.088037	0.063292	0.061421	0.085435	0.085435	0.082910	0.102284	0.088037	0.065219	0.080460	0.111917	0.111917	0.111917	0.082910	0.080460	0.080460	0.082910	0.108609	0.108609	0.118837	0.090718	0.085435	0.056135	0.067206	0.054476	0.049787	0.115325	0.115325	0.088037	0.063292	0.071361	0.065219	0.090718	0.090718	0.090718	0.088037	0.093481	0.099261	0.080460	0.102284	0.088037	0.155673	0.093481	0.085435	0.052866	0.085435	0.090718	0.071361	0.041586	0.085435	0.099261	0.046888	0.063292	0.093481	0.122456	0.093481	0.122456	0.102284	0.093481	0.080460	0.111917	0.080460	0.099261	0.065219	0.111917	0.090718	0.065219	0.111917	0.078082	0.078082	0.080460	0.059606	0.082910	0.115325	0.044157	0.111917	0.115325	0.088037	0.835270	1.000000	1.000000	0.065219	0.075774	0.093481	0.078082	0.082910	0.042852	0.067206	0.105399	0.093481	0.065219	0.059606	0.052866	0.102284	0.049787	0.126186	0.071361	0.099261	0.133989	0.126186	0.069252	0.093481	0.099261	0.049787	0.099261	0.108609	0.056135	0.088037	0.118837	0.039164	0.069252	0.126186	0.105399	0.115325	0.078082	0.108609	0.118837
D02347	0.180866	0.108609	0.111917	0.088037	0.138069	0.111917	0.151072	0.122456	0.067206	0.180866	0.056135	0.118837	0.138069	0.155673	0.099261	0.111917	0.108609	0.090718	0.102284	0.165299	0.088037	0.071361	0.115325	0.138069	0.096328	0.099261	0.056135	0.133989	0.142274	0.082910	0.126186	0.088037	0.151072	0.133989	0.229925	0.142274	0.151072	0.170333	0.130029	0.126186	0.099261	0.138069	0.203926	0.126186	0.133989	0.203926	0.170333	0.165299	0.186374	0.111917	0.130029	0.102284	0.155673	0.170333	0.088037	0.160414	0.160414	0.115325	0.175520	0.229925	0.192050	0.175520	0.170333	0.165299	0.186374	0.180866	0.130029	0.203926	0.093481	0.165299	0.133989	0.099261	0.115325	0.175520	0.078082	0.069252	0.118837	0.170333	0.065219	0.073535	0.096328	0.126186	0.073535	0.151072	0.096328	0.170333	0.073535	0.082910	0.146607	0.082910	0.049787	0.111917	0.085435	0.115325	0.099261	0.096328	0.126186	0.111917	0.115325	0.105399	0.090718	0.115325	0.099261	0.155673	0.186374	0.155673	0.146607	0.093481	0.105399	0.085435	0.118837	0.126186	0.146607	0.126186	0.105399	0.061421	0.069252	0.063292	0.051303	0.170333	0.126186	0.108609	0.088037	0.082910	0.090718	0.142274	0.142274	0.142274	0.102284	0.085435	0.115325	0.126186	0.142274	0.175520	0.229925	0.115325	0.133989	0.088037	0.126186	0.142274	0.099261	0.051303	0.105399	0.146607	0.057844	0.082910	0.102284	0.160414	0.122456	0.133989	0.142274	0.155673	0.105399	0.155673	0.111917	0.122456	0.067206	0.138069	0.133989	0.071361	0.146607	0.052866	0.096328	0.082910	0.082910	0.096328	0.180866	0.045502	0.146607	0.133989	0.146607	0.069252	0.065219	0.065219	1.000000	0.078082	0.122456	0.096328	0.122456	0.067206	0.069252	0.122456	0.130029	0.085435	0.073535	0.259240	0.180866	0.069252	0.146607	0.078082	0.080460	0.108609	0.108609	0.056135	0.155673	0.085435	0.061421	0.108609	0.111917	0.082910	0.130029	0.130029	0.045502	0.075774	0.108609	0.175520	0.180866	0.090718	0.151072	0.155673
D02356	0.138069	0.105399	0.090718	0.115325	0.105399	0.102284	0.130029	0.099261	0.088037	0.155673	0.073535	0.108609	0.111917	0.133989	0.165299	0.115325	0.151072	0.088037	0.093481	0.133989	0.080460	0.105399	0.099261	0.105399	0.088037	0.102284	0.048316	0.122456	0.146607	0.090718	0.108609	0.085435	0.115325	0.130029	0.155673	0.186374	0.122456	0.122456	0.105399	0.146607	0.080460	0.099261	0.146607	0.146607	0.165299	0.146607	0.165299	0.170333	0.133989	0.130029	0.111917	0.118837	0.160414	0.146607	0.096328	0.130029	0.175520	0.093481	0.133989	0.155673	0.197899	0.180866	0.210136	0.180866	0.192050	0.197899	0.133989	0.210136	0.090718	0.170333	0.138069	0.080460	0.111917	0.126186	0.067206	0.102284	0.096328	0.138069	0.067206	0.090718	0.093481	0.108609	0.941765	0.102284	0.126186	0.210136	0.090718	0.090718	0.180866	0.108609	0.057844	0.210136	0.099261	0.111917	0.090718	0.088037	0.102284	0.096328	0.099261	0.085435	0.078082	0.078082	0.090718	0.160414	0.142274	0.142274	0.118837	0.146607	0.146607	0.105399	0.115325	0.102284	0.142274	0.155673	0.146607	0.122456	0.122456	0.099261	0.039164	0.146607	0.138069	0.111917	0.102284	0.080460	0.118837	0.175520	0.155673	0.146607	0.142274	0.088037	0.180866	0.096328	0.155673	0.118837	0.197899	0.126186	0.146607	0.090718	0.130029	0.115325	0.071361	0.052866	0.102284	0.126186	0.049787	0.096328	0.105399	0.146607	0.151072	0.102284	0.130029	0.111917	0.138069	0.111917	0.108609	0.111917	0.763379	0.099261	0.138069	0.065219	0.151072	0.073535	0.142274	0.102284	0.085435	0.105399	0.197899	0.063292	0.142274	0.115325	0.133989	0.085435	0.075774	0.075774	0.078082	1.000000	0.126186	0.093481	0.099261	0.061421	0.115325	0.118837	0.133989	0.088037	0.071361	0.071361	0.165299	0.085435	0.133989	0.080460	0.099261	0.133989	0.082910	0.073535	0.126186	0.099261	0.080460	0.105399	0.090718	0.080460	0.118837	0.126186	0.080460	0.069252	0.105399	0.133989	0.210136	0.082910	0.146607	0.160414
D02360	0.244143	0.186374	0.142274	0.111917	0.197899	0.192050	0.170333	0.186374	0.130029	0.244143	0.108609	0.192050	0.210136	0.223130	0.151072	0.216536	0.197899	0.146607	0.165299	0.197899	0.118837	0.122456	0.165299	0.197899	0.210136	0.151072	0.085435	0.229925	0.216536	0.151072	0.203926	0.160414	0.192050	0.180866	0.229925	0.216536	0.192050	0.216536	0.130029	0.160414	0.151072	0.197899	0.244143	0.180866	0.203926	0.203926	0.192050	0.267135	0.236928	0.170333	0.186374	0.165299	0.197899	0.203926	0.111917	0.203926	0.229925	0.130029	0.210136	0.229925	0.275271	0.236928	0.259240	0.236928	0.236928	0.229925	0.165299	0.292293	0.170333	0.223130	0.203926	0.133989	0.210136	0.186374	0.099261	0.118837	0.142274	0.310367	0.133989	0.118837	0.108609	0.170333	0.118837	0.160414	0.155673	0.229925	0.111917	0.126186	0.223130	0.133989	0.071361	0.160414	0.115325	0.186374	0.133989	0.146607	0.151072	0.170333	0.175520	0.170333	0.138069	0.155673	0.118837	0.210136	0.267135	0.186374	0.267135	0.170333	0.180866	0.138069	0.151072	0.203926	0.186374	0.170333	0.151072	0.105399	0.118837	0.108609	0.054476	0.244143	0.180866	0.165299	0.133989	0.151072	0.146607	0.216536	0.244143	0.244143	0.186374	0.146607	0.165299	0.151072	0.180866	0.175520	0.275271	0.210136	0.192050	0.118837	0.192050	0.229925	0.142274	0.061421	0.170333	0.210136	0.078082	0.118837	0.165299	0.192050	0.210136	0.192050	0.216536	0.155673	0.133989	0.210136	0.133989	0.165299	0.108609	0.175520	0.203926	0.108609	0.223130	0.102284	0.138069	0.099261	0.111917	0.122456	0.259240	0.069252	0.251579	0.170333	0.146607	0.105399	0.093481	0.093481	0.122456	0.126186	1.000000	0.155673	0.155673	0.085435	0.126186	0.165299	0.301194	0.138069	0.142274	0.105399	0.203926	0.126186	0.251579	0.105399	0.096328	0.165299	0.146607	0.090718	0.210136	0.146607	0.105399	0.186374	0.180866	0.105399	0.130029	0.223130	0.069252	0.115325	0.175520	0.236928	0.292293	0.108609	0.160414	0.236928
D02362	0.192050	0.108609	0.126186	0.082910	0.122456	0.105399	0.133989	0.155673	0.115325	0.160414	0.102284	0.105399	0.108609	0.138069	0.105399	0.111917	0.138069	0.090718	0.096328	0.146607	0.082910	0.075774	0.102284	0.122456	0.090718	0.093481	0.075774	0.133989	0.133989	0.093481	0.105399	0.105399	0.118837	0.118837	0.160414	0.151072	0.133989	0.118837	0.096328	0.111917	0.099261	0.115325	0.160414	0.118837	0.133989	0.151072	0.151072	0.155673	0.155673	0.126186	0.115325	0.108609	0.146607	0.142274	0.088037	0.133989	0.160414	0.102284	0.146607	0.170333	0.192050	0.175520	0.180866	0.175520	0.186374	0.192050	0.122456	0.180866	0.105399	0.165299	0.118837	0.126186	0.115325	0.138069	0.065219	0.088037	0.105399	0.160414	0.065219	0.099261	0.071361	0.093481	0.088037	0.111917	0.096328	0.170333	0.078082	0.133989	0.165299	0.093481	0.063292	0.133989	0.075774	0.108609	0.099261	0.085435	0.118837	0.105399	0.108609	0.093481	0.090718	0.090718	0.118837	0.138069	0.175520	0.130029	0.115325	0.099261	0.118837	0.096328	0.133989	0.118837	0.175520	0.126186	0.111917	0.061421	0.082910	0.080460	0.045502	0.160414	0.160414	0.130029	0.105399	0.099261	0.108609	0.133989	0.142274	0.133989	0.130029	0.108609	0.115325	0.099261	0.142274	0.122456	0.192050	0.122456	0.126186	0.073535	0.111917	0.118837	0.093481	0.048316	0.105399	0.130029	0.054476	0.088037	0.102284	0.133989	0.130029	0.118837	0.126186	0.115325	0.111917	0.122456	0.093481	0.115325	0.080460	0.115325	0.126186	0.075774	0.130029	0.096328	0.108609	0.073535	0.088037	0.090718	0.180866	0.051303	0.138069	0.118837	0.115325	0.088037	0.078082	0.078082	0.096328	0.093481	0.155673	1.000000	0.102284	0.052866	0.078082	0.130029	0.138069	0.108609	0.069252	0.069252	0.160414	0.069252	0.165299	0.082910	0.071361	0.138069	0.102284	0.075774	0.122456	0.108609	0.061421	0.115325	0.099261	0.093481	0.096328	0.146607	0.057844	0.080460	0.115325	0.146607	0.180866	0.108609	0.118837	0.138069
D02409	0.216536	0.197899	0.142274	0.099261	0.175520	0.151072	0.310367	0.138069	0.096328	0.259240	0.080460	0.151072	0.197899	0.175520	0.180866	0.142274	0.155673	0.138069	0.130029	0.197899	0.111917	0.085435	0.146607	0.130029	0.138069	0.126186	0.080460	0.170333	0.216536	0.126186	0.160414	0.118837	0.192050	0.180866	0.244143	0.180866	0.180866	0.192050	0.115325	0.118837	0.160414	0.175520	0.229925	0.192050	0.180866	0.229925	0.180866	0.251579	0.251579	0.151072	0.138069	0.155673	0.197899	0.637628	0.142274	0.216536	0.259240	0.102284	0.210136	0.203926	0.216536	0.186374	0.203926	0.186374	0.197899	0.192050	0.210136	0.259240	0.133989	0.236928	0.203926	0.126186	0.175520	0.165299	0.099261	0.111917	0.118837	0.180866	0.093481	0.118837	0.096328	0.142274	0.093481	0.133989	0.130029	0.192050	0.126186	0.105399	0.197899	0.142274	0.071361	0.151072	0.122456	0.155673	0.111917	0.130029	0.118837	0.126186	0.115325	0.160414	0.146607	0.165299	0.160414	0.175520	0.236928	0.197899	0.175520	0.133989	0.151072	0.155673	0.180866	0.180866	0.175520	0.192050	0.151072	0.088037	0.088037	0.071361	0.048316	0.192050	0.160414	0.155673	0.118837	0.111917	0.122456	0.170333	0.192050	0.170333	0.146607	0.115325	0.165299	0.118837	0.180866	0.186374	0.259240	0.186374	0.180866	0.180866	0.192050	0.203926	0.088037	0.061421	0.151072	0.175520	0.057844	0.126186	0.146607	0.600496	0.175520	0.170333	0.203926	0.406570	0.151072	0.186374	0.151072	0.175520	0.085435	0.165299	0.203926	0.102284	0.210136	0.075774	0.155673	0.093481	0.118837	0.108609	0.216536	0.054476	0.210136	0.160414	0.155673	0.088037	0.082910	0.082910	0.122456	0.099261	0.155673	0.102284	1.000000	0.090718	0.088037	0.155673	0.155673	0.102284	0.099261	0.093481	0.192050	0.126186	0.197899	0.105399	0.090718	0.122456	0.122456	0.096328	0.186374	0.146607	0.105399	0.155673	0.170333	0.099261	0.138069	0.186374	0.057844	0.108609	0.175520	0.210136	0.259240	0.130029	0.151072	0.223130
D02461	0.118837	0.108609	0.073535	0.061421	0.096328	0.069252	0.093481	0.059606	0.056135	0.118837	0.052866	0.065219	0.085435	0.075774	0.088037	0.105399	0.080460	0.085435	0.071361	0.108609	0.061421	0.052866	0.071361	0.067206	0.080460	0.073535	0.044157	0.078082	0.142274	0.065219	0.078082	0.061421	0.088037	0.088037	0.111917	0.093481	0.078082	0.111917	0.096328	0.078082	0.069252	0.080460	0.126186	0.192050	0.093481	0.111917	0.093481	0.186374	0.108609	0.073535	0.071361	0.071361	0.122456	0.093481	0.065219	0.111917	0.133989	0.067206	0.102284	0.118837	0.093481	0.085435	0.093481	0.085435	0.090718	0.093481	0.115325	0.111917	0.057844	0.223130	0.099261	0.061421	0.075774	0.130029	0.061421	0.082910	0.069252	0.105399	0.073535	0.078082	0.115325	0.093481	0.057844	0.111917	0.090718	0.105399	0.088037	0.061421	0.096328	0.088037	0.036883	0.088037	0.080460	0.085435	0.065219	0.067206	0.057844	0.065219	0.059606	0.078082	0.071361	0.067206	0.078082	0.096328	0.146607	0.108609	0.090718	0.111917	0.192050	0.108609	0.099261	0.088037	0.090718	0.310367	0.151072	0.054476	0.061421	0.034735	0.031746	0.078082	0.088037	0.080460	0.061421	0.057844	0.063292	0.093481	0.093481	0.088037	0.075774	0.052866	0.075774	0.065219	0.078082	0.085435	0.111917	0.108609	0.099261	0.054476	0.093481	0.088037	0.051303	0.038006	0.082910	0.085435	0.042852	0.065219	0.090718	0.099261	0.090718	0.082910	0.105399	0.080460	0.192050	0.085435	0.078082	0.102284	0.052866	0.090718	0.133989	0.063292	0.102284	0.056135	0.186374	0.057844	0.061421	0.052866	0.105399	0.028156	0.096328	0.082910	0.071361	0.045502	0.042852	0.042852	0.067206	0.061421	0.085435	0.052866	0.090718	1.000000	0.054476	0.102284	0.090718	0.049787	0.078082	0.045502	0.099261	0.069252	0.090718	0.065219	0.056135	0.063292	0.071361	0.063292	0.102284	0.080460	0.054476	0.096328	0.082910	0.057844	0.067206	0.115325	0.035793	0.067206	0.090718	0.102284	0.160414	0.071361	0.082910	0.108609
D02485	0.130029	0.093481	0.108609	0.063292	0.099261	0.115325	0.108609	0.118837	0.061421	0.138069	0.069252	0.115325	0.126186	0.142274	0.122456	0.115325	0.180866	0.118837	0.099261	0.133989	0.063292	0.069252	0.126186	0.111917	0.088037	0.075774	0.061421	0.130029	0.155673	0.096328	0.115325	0.075774	0.108609	0.146607	0.155673	0.138069	0.108609	0.096328	0.078082	0.108609	0.080460	0.126186	0.138069	0.175520	0.146607	0.146607	0.155673	0.142274	0.126186	0.115325	0.111917	0.133989	0.133989	0.122456	0.085435	0.108609	0.155673	0.073535	0.126186	0.146607	0.210136	0.180866	0.197899	0.180866	0.180866	0.186374	0.118837	0.197899	0.108609	0.170333	0.138069	0.080460	0.093481	0.126186	0.056135	0.071361	0.080460	0.138069	0.067206	0.075774	0.069252	0.080460	0.122456	0.090718	0.093481	0.175520	0.115325	0.090718	0.160414	0.108609	0.057844	0.115325	0.160414	0.111917	0.090718	0.082910	0.108609	0.102284	0.105399	0.096328	0.078082	0.093481	0.085435	0.160414	0.133989	0.133989	0.133989	0.138069	0.175520	0.126186	0.138069	0.108609	0.160414	0.175520	0.186374	0.052866	0.067206	0.057844	0.032712	0.165299	0.130029	0.099261	0.146607	0.080460	0.151072	0.155673	0.146607	0.138069	0.192050	0.133989	0.118837	0.075774	0.115325	0.099261	0.165299	0.105399	0.146607	0.075774	0.146607	0.122456	0.075774	0.041586	0.122456	0.118837	0.041586	0.115325	0.111917	0.115325	0.142274	0.102284	0.122456	0.099261	0.175520	0.126186	0.096328	0.093481	0.105399	0.105399	0.165299	0.073535	0.151072	0.065219	0.151072	0.056135	0.108609	0.065219	0.175520	0.039164	0.118837	0.102284	0.126186	0.080460	0.067206	0.067206	0.069252	0.115325	0.126186	0.078082	0.088037	0.054476	1.000000	0.105399	0.111917	0.133989	0.071361	0.080460	0.146607	0.090718	0.111917	0.067206	0.054476	0.082910	0.082910	0.057844	0.093481	0.082910	0.090718	0.105399	0.090718	0.090718	0.093481	0.111917	0.052866	0.069252	0.099261	0.133989	0.175520	0.088037	0.130029	0.142274
