	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D02234	0.196078	0.184615	0.218750	0.272727	0.283333	0.276923	0.428571	0.444444	0.475410	0.250000	0.218750	0.396825	0.434211	0.417910	0.450704	0.257143	0.220339	0.414286	0.568966	0.460526	0.283582	0.620690	0.323529	0.425926	0.470588	0.360656	0.218391	0.237288	0.265957	0.230769	0.622951	0.333333	0.240964	0.547170	0.406780	0.415584	0.264151	0.287234	0.441176	0.235294	0.345679	0.465753	0.314286	0.323944	0.358025	0.345679	0.303030	0.376623	0.564516	0.400000	0.553571	0.338462	0.596491	0.500000	0.576271	0.291667	0.500000	0.356322	0.308824	0.218182	0.468354	0.508772	0.376623	0.381579	0.338235	0.365079	0.333333	0.441176	0.039216	0.409091	0.449275	0.634615	0.289855	0.363636	0.347222	0.298507	0.194030	0.267442	0.513158	0.430380	0.550000	0.419355	0.357143	0.328947	0.362069	0.596491	0.545455	0.382716	0.513158	0.531250	0.395062	0.287671	0.255814	0.244186	0.367647	0.253012	0.430556	0.364865	0.565217	0.493333	0.474359	0.202899	0.456140	0.434343	0.574074	0.449275	0.311475	0.437500	0.265625	0.250000	0.507042	0.333333	0.283333	0.385714	0.329670	0.394737	0.439394	0.492063	0.561404	0.230769	0.464789	0.285714	0.484848	0.417722	0.530303	0.530612	0.600000	0.518519	0.700000	0.205882	0.273973	0.734694	0.269231	0.306452	0.463415	0.267606	0.542857	0.263158	0.448718	0.464286	0.484848	0.333333	0.426230	0.573770	0.485714	0.686275	0.305556	0.711538	0.257576	0.394737	0.236111	0.443038	0.472973	0.406977	0.324675	0.268293	0.476923	0.354430	0.444444	0.250000	0.272727	0.306452	1.000000	0.346154	0.349398	0.262295	0.271186	0.484848	0.285714	0.596774	0.294118	0.260870	0.578947	0.467742	0.521739	0.318182	0.316667	0.483333	0.239437	0.407407	0.322581	0.378378	0.380952	0.531250	0.311475	0.227273	0.411765	0.375000	0.441176	0.500000	0.235294	0.432099	0.573529	0.490566	0.412500	0.344086	0.358209	0.367647	0.604167	0.250000	0.446154	0.454545	0.370968	0.380282	0.352941	0.218750	0.378378	0.582090	0.507692	0.158730	0.218750	0.333333	0.561404	0.455882	0.469697	0.426667	0.500000	0.178571	0.437500	0.333333	0.449275	0.315789	0.457143
D02237	0.104478	0.232877	0.213333	0.106667	0.200000	0.215190	0.240964	0.268293	0.320513	0.100000	0.213333	0.246914	0.386364	0.241379	0.364706	0.246914	0.231884	0.349398	0.268293	0.319149	0.375000	0.337500	0.430556	0.200000	0.533333	0.142857	0.586667	0.323077	0.434783	0.192308	0.302326	0.235294	0.468354	0.266667	0.263158	0.355556	0.111111	0.381443	0.337349	0.212500	0.418605	0.304348	0.265060	0.215909	0.430233	0.386364	0.164706	0.506329	0.341463	0.293333	0.265823	0.219512	0.316456	0.259740	0.292683	0.308642	0.379747	0.679487	0.243902	0.142857	0.303030	0.375000	0.337079	0.340909	0.300000	0.269231	0.220930	0.290698	0.031250	0.394737	0.345238	0.324324	0.275000	0.287500	0.279070	0.388889	0.273973	0.671233	0.361702	0.536585	0.325000	0.294872	0.285714	0.373494	0.210526	0.316456	0.337209	0.420455	0.542169	0.405063	0.536585	0.320988	0.475610	0.411765	0.325000	0.481013	0.274725	0.295455	0.329670	0.358696	0.560976	0.200000	0.352113	0.490385	0.195122	0.412500	0.223684	0.376344	0.175000	0.282609	0.379310	0.207792	0.153846	0.392405	0.410526	0.367816	0.301205	0.289157	0.291139	0.409091	0.344828	0.404040	0.337349	0.275510	0.425000	0.353846	0.360465	0.338028	0.337209	0.233766	0.325000	0.324324	0.128571	0.205128	0.602410	0.211765	0.406977	0.579710	0.326316	0.373737	0.387500	0.255556	0.388889	0.345679	0.392857	0.356164	0.215909	0.342105	0.200000	0.433735	0.214286	0.380435	0.525000	0.381443	0.437500	0.481013	0.252874	0.411765	0.566265	0.225000	0.227848	0.205128	0.346154	1.000000	0.388889	0.384615	0.333333	0.353659	0.258427	0.317647	0.278481	0.219512	0.320513	0.268293	0.311111	0.250000	0.260274	0.259259	0.216867	0.253521	0.202532	0.437500	0.282051	0.387500	0.207792	0.423529	0.434211	0.336957	0.219780	0.349515	0.212500	0.316327	0.333333	0.260274	0.482353	0.550562	0.300000	0.432432	0.323529	0.430380	0.371795	0.367647	0.289474	0.305882	0.312500	0.300000	0.337209	0.322222	0.387500	0.246377	0.181818	0.177215	0.307692	0.400000	0.309524	0.379310	0.337209	0.161765	0.662338	0.311688	0.298851	0.378049	0.321839
D02250	0.208955	0.405797	0.361111	0.200000	0.328767	0.391892	0.428571	0.441558	0.341463	0.319444	0.361111	0.270588	0.632911	0.337209	0.430233	0.521127	0.295775	0.608108	0.305882	0.523256	0.358974	0.295455	0.410256	0.293333	0.479592	0.303797	0.400000	0.328571	0.447917	0.388889	0.367816	0.417722	0.382022	0.275000	0.410959	0.517647	0.242857	0.484211	0.552632	0.368421	0.372340	0.443182	0.493333	0.295455	0.382979	0.954545	0.341772	0.431818	0.360465	0.350649	0.320988	0.465753	0.321429	0.316456	0.361446	0.448718	0.397590	0.516484	0.535211	0.279412	0.545455	0.376623	0.465116	0.436782	0.353659	0.376623	0.417722	0.404762	0.000000	0.467532	0.428571	0.312500	0.472973	0.447368	0.581081	0.371795	0.282051	0.449438	0.534091	0.430108	0.448718	0.459459	0.554054	0.247423	0.356164	0.405063	0.452381	0.375000	0.436170	0.512821	0.511364	0.540541	0.488372	0.426966	0.569444	0.458824	0.430233	0.493827	0.488372	0.517241	0.421053	0.337662	0.337662	0.572816	0.250000	0.500000	0.369863	0.588235	0.311688	0.358696	0.511905	0.333333	0.347222	0.500000	0.468750	0.482353	0.369048	0.390244	0.345679	0.351351	0.493976	0.489796	0.475000	0.483146	0.531646	0.283784	0.476190	0.307692	0.469880	0.500000	0.527027	0.312500	0.246377	0.383562	0.473684	0.410256	0.560976	0.333333	0.430108	0.606742	0.475000	0.481481	0.337500	0.380952	0.476190	0.358974	0.540541	0.345679	0.391892	0.615385	0.379747	0.558140	0.433333	0.584270	0.626667	0.441860	0.364706	0.567901	0.442105	0.458333	0.424658	0.383562	0.349398	0.388889	1.000000	0.469697	0.397059	0.493671	0.586667	0.337079	0.479452	0.389610	0.341463	0.353659	0.543210	0.445946	0.455882	0.345679	0.479452	0.297297	0.457143	0.626667	0.465753	0.356322	0.369863	0.438202	0.414634	0.566265	0.439024	0.604396	0.350649	0.416667	0.476744	0.285714	0.602410	0.666667	0.460526	0.412500	0.293333	0.348315	0.461538	0.315789	0.458333	0.552632	0.555556	0.420290	0.525000	0.465116	0.475000	0.162500	0.361111	0.265823	0.345679	0.469136	0.500000	0.476744	0.452381	0.211268	0.467391	0.500000	0.428571	0.463415	0.487805
D02278	0.179487	0.512195	0.400000	0.195652	0.377778	0.333333	0.271186	0.310345	0.271186	0.153846	0.400000	0.123077	0.362319	0.230769	0.239437	0.460000	0.461538	0.448276	0.169231	0.333333	0.290909	0.179104	0.315789	0.240000	0.279070	0.172414	0.263889	0.567568	0.316456	0.354167	0.253731	0.166667	0.333333	0.175439	0.259259	0.342857	0.106383	0.232558	0.360656	0.352941	0.305556	0.194805	0.375000	0.215385	0.266667	0.446154	0.203390	0.263889	0.171429	0.352941	0.161290	0.358491	0.187500	0.150000	0.218750	0.300000	0.285714	0.337662	0.345455	0.106383	0.246914	0.339623	0.229730	0.216216	0.407407	0.245614	0.149254	0.317460	0.000000	0.392857	0.214286	0.186441	0.370370	0.442308	0.490909	0.309091	0.274510	0.362319	0.282051	0.306667	0.300000	0.489796	0.509434	0.146667	0.280000	0.407407	0.338462	0.310811	0.265823	0.360656	0.361111	0.549020	0.328571	0.333333	0.500000	0.328358	0.257143	0.343750	0.291667	0.347222	0.282051	0.133333	0.283019	0.270000	0.147541	0.440678	0.300000	0.388889	0.245283	0.168831	0.295775	0.382979	0.319149	0.366667	0.308642	0.281690	0.230769	0.274194	0.174603	0.666667	0.271429	0.247191	0.296875	0.197531	0.409836	0.224490	0.289855	0.196429	0.298507	0.456522	0.560000	0.206897	0.307692	0.404255	0.265060	0.339286	0.367647	0.285714	0.209877	0.333333	0.317460	0.231884	0.220339	0.350000	0.271429	0.290909	0.274194	0.233333	0.360000	0.444444	0.321429	0.356164	0.270270	0.413333	0.500000	0.328358	0.246154	0.393939	0.307692	0.372549	0.468085	0.404255	0.262295	0.384615	0.469697	1.000000	0.818182	0.431034	0.448276	0.200000	0.460000	0.411765	0.190476	0.266667	0.323529	0.411765	0.523810	0.174603	0.431373	0.297872	0.340000	0.426230	0.469388	0.185714	0.354167	0.328571	0.350000	0.319444	0.238806	0.305882	0.352941	0.202381	0.314286	0.207547	0.400000	0.358025	0.461538	0.322034	0.215686	0.349206	0.295082	0.300000	0.489362	0.482143	0.571429	0.615385	0.318182	0.300000	0.383333	0.137255	0.369565	0.226415	0.193548	0.354839	0.344262	0.333333	0.318182	0.378378	0.282051	0.460000	0.250000	0.307692	0.318182
D02279	0.189189	0.463415	0.297872	0.177778	0.333333	0.269231	0.196721	0.275862	0.327273	0.094340	0.297872	0.145161	0.295775	0.238095	0.246377	0.420000	0.571429	0.389831	0.193548	0.323944	0.352941	0.203125	0.303571	0.224490	0.255814	0.157895	0.253521	0.600000	0.291139	0.285714	0.281250	0.136364	0.283582	0.160714	0.245283	0.295775	0.086957	0.181818	0.350000	0.264151	0.277778	0.200000	0.315789	0.149254	0.256757	0.373134	0.131148	0.236111	0.159420	0.313725	0.186441	0.400000	0.213115	0.135593	0.206349	0.245902	0.338983	0.278481	0.333333	0.086957	0.237500	0.326923	0.202703	0.205479	0.450980	0.232143	0.119403	0.306452	0.058824	0.433962	0.238806	0.172414	0.333333	0.460000	0.403509	0.372549	0.340426	0.314286	0.272727	0.280000	0.288136	0.510638	0.418182	0.120000	0.265306	0.370370	0.307692	0.319444	0.272727	0.350000	0.297297	0.480769	0.263889	0.267606	0.461538	0.260870	0.228571	0.377049	0.263889	0.319444	0.256410	0.157895	0.294118	0.237624	0.172414	0.383333	0.285714	0.324324	0.230769	0.128205	0.267606	0.400000	0.333333	0.403509	0.283951	0.289855	0.181818	0.305085	0.200000	0.800000	0.318182	0.197802	0.306452	0.202532	0.354839	0.234043	0.298507	0.203704	0.231884	0.382979	0.490196	0.236364	0.361111	0.422222	0.211765	0.377358	0.300000	0.215385	0.230769	0.325000	0.350000	0.169014	0.272727	0.385965	0.298507	0.326923	0.203125	0.263158	0.269231	0.369231	0.285714	0.328767	0.260274	0.386667	0.440678	0.260870	0.234375	0.363636	0.250000	0.333333	0.367347	0.422222	0.271186	0.333333	0.397059	0.818182	1.000000	0.350000	0.366667	0.223881	0.392157	0.320755	0.177419	0.213115	0.313433	0.372549	0.476190	0.161290	0.365385	0.282609	0.326531	0.349206	0.400000	0.173913	0.285714	0.263889	0.410714	0.273973	0.227273	0.267442	0.264151	0.192771	0.285714	0.192308	0.333333	0.301205	0.450980	0.357143	0.200000	0.338710	0.305085	0.312500	0.446809	0.421053	0.470588	0.525000	0.287879	0.289855	0.306452	0.191489	0.326087	0.211538	0.180328	0.322581	0.269841	0.304348	0.268657	0.361111	0.225000	0.420000	0.238806	0.296875	0.349206
D02327	0.264151	0.338710	0.354839	0.333333	0.360656	0.328358	0.500000	0.515625	0.500000	0.285714	0.354839	0.270270	0.474359	0.507463	0.415584	0.468750	0.300000	0.521739	0.447761	0.560000	0.243243	0.351351	0.352113	0.596154	0.523256	0.348485	0.272727	0.362069	0.329787	0.387097	0.438356	0.306667	0.329268	0.466667	0.483333	0.513158	0.351852	0.395604	0.575758	0.451613	0.419753	0.378049	0.484848	0.351351	0.380952	0.455696	0.352941	0.493333	0.355263	0.551724	0.430769	0.453125	0.385714	0.428571	0.523077	0.375000	0.416667	0.425287	0.484375	0.216667	0.544304	0.642857	0.365854	0.353659	0.539683	0.393939	0.324324	0.600000	0.017241	0.320000	0.325000	0.421875	0.417910	0.476923	0.661290	0.256757	0.211268	0.369048	0.440476	0.352273	0.477612	0.424242	0.683333	0.354430	0.465517	0.701754	0.687500	0.421687	0.475610	0.575758	0.586667	0.492537	0.461538	0.467532	0.477612	0.447368	0.513889	0.426667	0.628571	0.616438	0.440476	0.219178	0.483333	0.450980	0.378788	0.582090	0.323077	0.657534	0.298507	0.275862	0.506667	0.365079	0.317460	0.430556	0.443182	0.417722	0.364865	0.515152	0.417910	0.323077	0.428571	0.450549	0.386667	0.404762	0.597015	0.396552	0.486486	0.353846	0.521127	0.396825	0.477612	0.421875	0.285714	0.380952	0.465116	0.454545	0.561644	0.378378	0.383721	0.554217	0.464789	0.376623	0.273973	0.569231	0.375000	0.460317	0.369863	0.461538	0.412698	0.473684	0.397059	0.538462	0.455696	0.530120	0.459459	0.428571	0.522388	0.412500	0.447059	0.467742	0.428571	0.380952	0.484848	0.353659	0.493671	0.431034	0.350000	1.000000	0.521739	0.400000	0.540984	0.524590	0.411765	0.590164	0.541667	0.550000	0.440678	0.484375	0.516129	0.389831	0.419355	0.440000	0.476190	0.405405	0.323077	0.373494	0.378378	0.487179	0.507246	0.517241	0.428571	0.469880	0.591549	0.416667	0.525641	0.488636	0.492308	0.356164	0.456140	0.358974	0.449275	0.535714	0.421875	0.552239	0.484848	0.400000	0.384615	0.577465	0.485714	0.112676	0.377049	0.592593	0.417910	0.521739	0.514706	0.506667	0.588235	0.285714	0.493827	0.446154	0.558824	0.394737	0.421053
D02338	0.172414	0.500000	0.416667	0.262295	0.527273	0.363636	0.385714	0.400000	0.328767	0.261538	0.416667	0.158537	0.506494	0.342105	0.358025	0.759259	0.316667	0.582090	0.272727	0.594595	0.328571	0.246914	0.310811	0.400000	0.375000	0.343284	0.255556	0.333333	0.448276	0.426230	0.308642	0.337838	0.410256	0.289855	0.406250	0.450000	0.193548	0.391304	0.458333	0.444444	0.348837	0.341176	0.650000	0.311688	0.285714	0.589041	0.273973	0.345238	0.253012	0.400000	0.253333	0.566667	0.240506	0.263889	0.388889	0.449275	0.303797	0.388889	0.573770	0.193548	0.518519	0.367647	0.378049	0.349398	0.420290	0.309859	0.337838	0.418919	0.000000	0.351351	0.304878	0.243243	0.500000	0.616667	0.733333	0.323944	0.318182	0.333333	0.452381	0.348315	0.333333	0.532258	0.728814	0.255814	0.433333	0.380282	0.415584	0.337079	0.284211	0.346154	0.395349	0.553846	0.513158	0.480519	0.562500	0.460526	0.375000	0.611940	0.493506	0.433735	0.270833	0.232877	0.285714	0.419048	0.226667	0.465753	0.380952	0.525000	0.294118	0.349398	0.425000	0.500000	0.448276	0.464789	0.523810	0.395062	0.324675	0.328947	0.263158	0.338462	0.480000	0.494382	0.346154	0.400000	0.479452	0.205882	0.423077	0.219178	0.345679	0.561404	0.538462	0.243243	0.280702	0.571429	0.380435	0.616667	0.402439	0.271605	0.304348	0.566265	0.363636	0.371795	0.205128	0.320513	0.353659	0.240000	0.485294	0.246753	0.475410	0.486842	0.454545	0.592105	0.274725	0.600000	0.493151	0.500000	0.337662	0.425000	0.319149	0.642857	0.568966	0.571429	0.285714	0.258427	0.586667	0.448276	0.366667	0.521739	1.000000	0.308642	0.696429	0.620690	0.276316	0.484848	0.454545	0.709091	0.508772	0.333333	0.727273	0.296875	0.508475	0.453333	0.593220	0.265060	0.359375	0.474359	0.355263	0.500000	0.478873	0.494382	0.421875	0.430233	0.443038	0.228571	0.518987	0.500000	0.633333	0.298701	0.235294	0.320988	0.364865	0.279412	0.559322	0.615385	0.596774	0.370968	0.472973	0.430380	0.381579	0.159420	0.574074	0.338462	0.246753	0.432432	0.485714	0.390244	0.453333	0.258621	0.311828	0.583333	0.407895	0.389610	0.493151
D02340	0.172414	0.183099	0.148649	0.149254	0.253731	0.200000	0.405797	0.420290	0.492308	0.261538	0.148649	0.557377	0.432099	0.397260	0.617647	0.250000	0.196970	0.413333	0.580645	0.532468	0.409091	0.836364	0.347222	0.423729	0.404255	0.285714	0.284091	0.176471	0.326316	0.144737	0.558824	0.394366	0.208791	0.508475	0.384615	0.397590	0.254237	0.292929	0.418919	0.151899	0.364706	0.583333	0.302632	0.294872	0.344828	0.348837	0.223684	0.313953	0.677419	0.318841	0.516129	0.323944	0.661017	0.491803	0.492537	0.250000	0.584615	0.420455	0.315068	0.233333	0.556962	0.409091	0.395062	0.493333	0.306667	0.388060	0.394366	0.381579	0.052632	0.388889	0.550725	0.703704	0.280000	0.328767	0.316456	0.402985	0.260870	0.303371	0.605263	0.395349	0.538462	0.357143	0.324675	0.270588	0.365079	0.462687	0.472973	0.383721	0.418605	0.458333	0.304348	0.216867	0.223404	0.212766	0.315789	0.219780	0.410256	0.459459	0.533333	0.451220	0.435294	0.323529	0.428571	0.419048	0.460317	0.407895	0.338462	0.402299	0.189189	0.317647	0.443038	0.279412	0.235294	0.444444	0.319588	0.527027	0.342105	0.442857	0.523810	0.242857	0.608696	0.330000	0.500000	0.506329	0.459459	0.490909	0.632353	0.508475	0.493151	0.253521	0.219512	0.703704	0.237288	0.257143	0.411111	0.293333	0.419753	0.226190	0.621622	0.529412	0.478873	0.371795	0.492063	0.537313	0.541667	0.476190	0.364865	0.548387	0.200000	0.361446	0.185185	0.475610	0.397590	0.471264	0.313253	0.233333	0.410959	0.425000	0.347826	0.226667	0.229730	0.257143	0.596774	0.317647	0.337079	0.200000	0.223881	0.400000	0.308642	1.000000	0.283784	0.220779	0.564516	0.420290	0.417722	0.305556	0.303030	0.500000	0.233766	0.360656	0.328358	0.362500	0.323944	0.500000	0.175676	0.197917	0.537313	0.376471	0.478873	0.494382	0.151899	0.500000	0.540541	0.457627	0.379310	0.346939	0.324324	0.369863	0.584906	0.229885	0.485294	0.426230	0.333333	0.346154	0.302632	0.180556	0.434211	0.547945	0.418919	0.250000	0.197183	0.318182	0.548387	0.452055	0.464789	0.443038	0.493151	0.140625	0.355556	0.301370	0.465753	0.389610	0.557143
D02342	0.187500	0.489796	0.396226	0.269231	0.586957	0.362069	0.387097	0.450000	0.387097	0.267857	0.396226	0.135135	0.381579	0.378788	0.337838	0.714286	0.360000	0.637931	0.260870	0.507042	0.261538	0.216216	0.343750	0.460000	0.375000	0.362069	0.228916	0.408163	0.337209	0.490196	0.266667	0.222222	0.302632	0.300000	0.338983	0.346154	0.188679	0.300000	0.424242	0.428571	0.400000	0.303797	0.760000	0.232877	0.325000	0.478873	0.301587	0.324675	0.223684	0.481481	0.220588	0.693878	0.225352	0.230769	0.435484	0.348485	0.314286	0.373494	0.666667	0.166667	0.400000	0.464286	0.307692	0.246914	0.380952	0.281250	0.222222	0.492063	0.000000	0.289855	0.246753	0.227273	0.349206	0.829787	0.754717	0.257576	0.206349	0.363636	0.370370	0.362500	0.271429	0.584906	0.784314	0.227848	0.470588	0.359375	0.441176	0.384615	0.290698	0.342857	0.362500	0.551724	0.485714	0.471429	0.589286	0.470588	0.394366	0.492308	0.464789	0.440000	0.261364	0.215385	0.362069	0.326923	0.227273	0.476923	0.407407	0.423077	0.327586	0.216867	0.355263	0.551020	0.460000	0.476190	0.462500	0.324675	0.263889	0.384615	0.250000	0.333333	0.388889	0.402299	0.220779	0.270588	0.426471	0.245614	0.333333	0.218750	0.342466	0.418182	0.534483	0.227273	0.347826	0.638298	0.274725	0.686275	0.333333	0.295775	0.252874	0.487500	0.323944	0.263158	0.152778	0.314286	0.282051	0.281250	0.323529	0.287879	0.519231	0.397260	0.517857	0.527778	0.280488	0.462500	0.400000	0.492537	0.415385	0.320513	0.255556	0.687500	0.538462	0.638298	0.294118	0.278481	0.479452	0.460000	0.392157	0.540984	0.696429	0.283784	1.000000	0.627451	0.246377	0.526316	0.422535	0.886364	0.630435	0.268657	0.826087	0.358491	0.500000	0.380282	0.693878	0.253333	0.381818	0.424658	0.373134	0.358974	0.468750	0.386364	0.403509	0.349398	0.391892	0.250000	0.535211	0.423529	0.851064	0.328358	0.258621	0.297297	0.323529	0.357143	0.620000	0.620690	0.571429	0.345455	0.306667	0.397260	0.305556	0.131148	0.608696	0.381818	0.250000	0.461538	0.409091	0.337662	0.484848	0.291667	0.305882	0.647059	0.333333	0.411765	0.380282
D02349	0.217391	0.565217	0.377358	0.326531	0.756098	0.322034	0.349206	0.343750	0.328125	0.346154	0.377358	0.121622	0.386667	0.343284	0.289474	0.566038	0.395833	0.516129	0.211268	0.394737	0.208955	0.171053	0.250000	0.384615	0.333333	0.344828	0.160920	0.416667	0.341176	0.442308	0.220779	0.279412	0.272727	0.262295	0.258065	0.350649	0.240000	0.333333	0.367647	0.490566	0.300000	0.228916	0.673077	0.308824	0.235294	0.368421	0.327869	0.294872	0.179487	0.410714	0.242424	0.518519	0.178082	0.253968	0.396825	0.313433	0.229730	0.313953	0.500000	0.192308	0.387500	0.396552	0.311688	0.250000	0.343750	0.285714	0.279412	0.453125	0.021277	0.239437	0.217949	0.176471	0.312500	0.545455	0.672727	0.205882	0.229508	0.283951	0.341463	0.384615	0.313433	0.482143	0.698113	0.297297	0.396226	0.387097	0.426471	0.289157	0.235955	0.309859	0.367089	0.483333	0.492754	0.619048	0.543860	0.477612	0.400000	0.411765	0.450704	0.389610	0.294118	0.218750	0.278689	0.330097	0.230769	0.484375	0.363636	0.410256	0.288136	0.282051	0.275000	0.704545	0.531915	0.415385	0.414634	0.278481	0.250000	0.348485	0.200000	0.293103	0.302632	0.406977	0.207792	0.320988	0.411765	0.147541	0.302632	0.149254	0.366197	0.452830	0.466667	0.176471	0.355556	0.652174	0.292135	0.634615	0.337662	0.281690	0.200000	0.404762	0.291667	0.338028	0.138889	0.281690	0.253165	0.191176	0.390625	0.235294	0.500000	0.346667	0.473684	0.434211	0.238095	0.450000	0.385714	0.523077	0.358209	0.324675	0.287356	0.666667	0.795455	0.652174	0.260870	0.219512	0.389610	0.411765	0.320755	0.524590	0.620690	0.220779	0.627451	1.000000	0.197183	0.535714	0.333333	0.673469	0.480000	0.312500	0.729167	0.339623	0.425926	0.310811	0.673469	0.207792	0.363636	0.391892	0.281690	0.458333	0.409091	0.390805	0.462963	0.305882	0.416667	0.193548	0.479452	0.411765	0.563636	0.239437	0.180328	0.319444	0.289855	0.293103	0.509434	0.524590	0.553571	0.377358	0.310811	0.402778	0.309859	0.152542	0.586957	0.442308	0.183099	0.424242	0.460317	0.378378	0.469697	0.220000	0.279070	0.537037	0.301370	0.319444	0.328767
D02354	0.134615	0.136364	0.151515	0.152542	0.209677	0.191176	0.375000	0.390625	0.375000	0.196721	0.151515	0.409836	0.426667	0.388060	0.530303	0.211268	0.129032	0.366197	0.780000	0.434211	0.292308	0.642857	0.419355	0.442308	0.382022	0.285714	0.283951	0.183333	0.271739	0.147059	0.492308	0.363636	0.294872	0.666667	0.421053	0.407895	0.250000	0.337079	0.432836	0.171429	0.320988	0.458333	0.267606	0.243243	0.384615	0.354430	0.253731	0.386667	0.727273	0.366667	0.734694	0.250000	0.854167	0.782609	0.516667	0.300000	0.649123	0.348837	0.279412	0.274510	0.443038	0.448276	0.368421	0.450704	0.289855	0.423729	0.363636	0.333333	0.000000	0.444444	0.484848	0.729167	0.298507	0.257143	0.283784	0.287879	0.147059	0.229885	0.448718	0.290698	0.568966	0.303030	0.291667	0.356164	0.375000	0.435484	0.408451	0.309524	0.448718	0.523810	0.353659	0.226667	0.218391	0.206897	0.281690	0.214286	0.346667	0.375000	0.492958	0.392405	0.412500	0.265625	0.421053	0.372549	0.596154	0.380282	0.278689	0.486842	0.196970	0.226190	0.521739	0.200000	0.153846	0.338028	0.337079	0.424658	0.347826	0.352941	0.775510	0.147059	0.457143	0.319149	0.411765	0.506849	0.434783	0.622222	0.569231	0.818182	0.515152	0.194030	0.213333	0.729167	0.163636	0.196970	0.456790	0.189189	0.452055	0.236842	0.500000	0.423529	0.432836	0.324324	0.393443	0.424242	0.457143	0.500000	0.260274	0.705882	0.173913	0.368421	0.144737	0.417722	0.507042	0.367816	0.298701	0.228916	0.362319	0.312500	0.419753	0.202899	0.188406	0.196970	0.578947	0.320513	0.341463	0.190476	0.177419	0.411765	0.276316	0.564516	0.246377	0.197183	1.000000	0.435484	0.471429	0.268657	0.262295	0.740000	0.194444	0.450980	0.333333	0.449275	0.307692	0.777778	0.181818	0.191011	0.382353	0.350000	0.411765	0.425287	0.171429	0.425000	0.590909	0.540000	0.353659	0.336957	0.253521	0.400000	0.704545	0.240506	0.460317	0.444444	0.317460	0.315068	0.285714	0.134328	0.428571	0.600000	0.500000	0.145161	0.187500	0.368421	0.851064	0.405797	0.439394	0.418919	0.449275	0.163636	0.430380	0.264706	0.606557	0.380282	0.428571
