	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D02261	0.055556	0.164706	0.075269	0.161290	0.094118	0.088889	0.073171	0.114943	0.189474	0.066667	0.174757	0.101124	0.091954	0.074074	0.101124	0.101124	0.107143	0.080808	0.063158	0.025974	0.100000	0.116505	0.074468	0.058140	0.093750	0.142857	0.146789	0.048780	0.061728	0.148936	0.093023	0.118280	0.097561	0.071429	0.041096	0.086420	0.088608	0.093023	0.114583	0.065217	0.130435	0.091954	0.076923	0.071429	0.086420	0.038961	0.051282	0.051948	0.064103	0.116279	0.045977	0.147727	0.053333	0.078947	0.125000	0.073171	0.078947	0.043011	0.062500	0.054054	0.014925	0.028169	0.058824	0.028169	0.028986	0.028571	0.117647	0.104478	0.096774	0.094595	0.071429	0.104167	0.144578	0.059524	0.084112	0.163265	0.032967	0.083333	0.094340	0.166667	0.093458	0.094737	0.127660	0.108696	0.134831	0.081081	0.098039	0.134021	0.106667	0.118280	0.739726	0.105882	0.105263	0.072289	0.050505	0.050000	0.056180	0.076923	0.055556	0.159091	0.163043	0.072917	0.127660	0.067568	0.089744	0.089744	0.070588	0.088889	0.090909	0.129032	0.156627	0.146341	0.155844	0.084337	0.103448	0.100917	0.111111	0.105769	0.132743	0.093333	0.128205	0.114943	0.094737	0.127660	0.095745	0.086420	0.086420	0.086420	0.117647	0.179775	0.109756	0.088889	0.088608	0.059524	0.015385	0.104651	0.084337	0.067961	0.082353	0.082353	0.072165	0.111111	0.123596	0.098765	0.044248	0.100000	0.147727	0.105263	0.085366	0.132530	0.071429	0.083333	0.111111	0.085366	0.098901	0.137931	0.123711	0.178571	0.073171	0.138614	0.089744	0.194175	0.100000	0.154639	0.089109	0.150538	0.014493	0.140351	0.129870	0.048780	0.070588	1.000000	0.903226	0.903226	0.063158	0.118280	0.096386	0.119565	0.089888	0.096491	0.125000	0.098765	0.096386	0.103093	0.096154	0.087379	0.038961	0.066667	0.144737	0.122449	0.153061	0.222222	0.166667	0.163462	0.104651	0.188889	0.084112	0.151163	0.149425	0.069307	0.091954	0.148148	0.118644	0.130000	0.192771	0.092105	0.055556	0.126316	0.100000	0.077922
D02262	0.066667	0.170455	0.083333	0.154639	0.127907	0.085106	0.082353	0.122222	0.181818	0.076923	0.179245	0.108696	0.100000	0.096386	0.120879	0.108696	0.102273	0.088235	0.093750	0.037500	0.128713	0.144231	0.082474	0.091954	0.123711	0.148936	0.151786	0.046512	0.071429	0.166667	0.088889	0.113402	0.132530	0.105882	0.052632	0.082353	0.084337	0.101124	0.121212	0.096774	0.136842	0.100000	0.086420	0.068182	0.069767	0.050000	0.061728	0.062500	0.074074	0.111111	0.079545	0.141304	0.064103	0.088608	0.131313	0.082353	0.088608	0.074468	0.098765	0.064935	0.014085	0.026667	0.055556	0.026667	0.027397	0.027027	0.125000	0.098592	0.092784	0.103896	0.080460	0.111111	0.137931	0.068966	0.111111	0.168317	0.088889	0.064935	0.132075	0.160000	0.090090	0.102041	0.111111	0.115789	0.117021	0.063291	0.094340	0.140000	0.087500	0.113402	0.723684	0.139535	0.135417	0.068966	0.080000	0.079208	0.088889	0.108696	0.087912	0.164835	0.156250	0.080808	0.134021	0.064103	0.098765	0.098765	0.067416	0.096774	0.086957	0.135417	0.149425	0.139535	0.134146	0.080460	0.098901	0.127273	0.117647	0.101852	0.137931	0.088608	0.121951	0.109890	0.080000	0.111111	0.080808	0.069767	0.069767	0.069767	0.100000	0.159574	0.104651	0.096774	0.084337	0.068966	0.060606	0.112360	0.068182	0.075472	0.078652	0.090909	0.102041	0.116667	0.118280	0.094118	0.089286	0.106796	0.141304	0.113924	0.081395	0.166667	0.105882	0.091954	0.106383	0.120482	0.106383	0.144444	0.107843	0.170455	0.069767	0.133333	0.098765	0.198113	0.095745	0.160000	0.096154	0.144330	0.013699	0.126050	0.109756	0.111111	0.079545	0.903226	1.000000	1.000000	0.071429	0.113402	0.091954	0.114583	0.097826	0.102564	0.108911	0.107143	0.091954	0.099010	0.113208	0.084112	0.050000	0.074074	0.137500	0.128713	0.206186	0.211765	0.224719	0.168224	0.112360	0.180851	0.090909	0.144444	0.168539	0.076923	0.100000	0.154762	0.114754	0.135922	0.197674	0.074074	0.052632	0.132653	0.108434	0.101266
D02272	0.066667	0.170455	0.083333	0.154639	0.127907	0.085106	0.082353	0.122222	0.181818	0.076923	0.179245	0.108696	0.100000	0.096386	0.120879	0.108696	0.102273	0.088235	0.093750	0.037500	0.128713	0.144231	0.082474	0.091954	0.123711	0.148936	0.151786	0.046512	0.071429	0.166667	0.088889	0.113402	0.132530	0.105882	0.052632	0.082353	0.084337	0.101124	0.121212	0.096774	0.136842	0.100000	0.086420	0.068182	0.069767	0.050000	0.061728	0.062500	0.074074	0.111111	0.079545	0.141304	0.064103	0.088608	0.131313	0.082353	0.088608	0.074468	0.098765	0.064935	0.014085	0.026667	0.055556	0.026667	0.027397	0.027027	0.125000	0.098592	0.092784	0.103896	0.080460	0.111111	0.137931	0.068966	0.111111	0.168317	0.088889	0.064935	0.132075	0.160000	0.090090	0.102041	0.111111	0.115789	0.117021	0.063291	0.094340	0.140000	0.087500	0.113402	0.723684	0.139535	0.135417	0.068966	0.080000	0.079208	0.088889	0.108696	0.087912	0.164835	0.156250	0.080808	0.134021	0.064103	0.098765	0.098765	0.067416	0.096774	0.086957	0.135417	0.149425	0.139535	0.134146	0.080460	0.098901	0.127273	0.117647	0.101852	0.137931	0.088608	0.121951	0.109890	0.080000	0.111111	0.080808	0.069767	0.069767	0.069767	0.100000	0.159574	0.104651	0.096774	0.084337	0.068966	0.060606	0.112360	0.068182	0.075472	0.078652	0.090909	0.102041	0.116667	0.118280	0.094118	0.089286	0.106796	0.141304	0.113924	0.081395	0.166667	0.105882	0.091954	0.106383	0.120482	0.106383	0.144444	0.107843	0.170455	0.069767	0.133333	0.098765	0.198113	0.095745	0.160000	0.096154	0.144330	0.013699	0.126050	0.109756	0.111111	0.079545	0.903226	1.000000	1.000000	0.071429	0.113402	0.091954	0.114583	0.097826	0.102564	0.108911	0.107143	0.091954	0.099010	0.113208	0.084112	0.050000	0.074074	0.137500	0.128713	0.206186	0.211765	0.224719	0.168224	0.112360	0.180851	0.090909	0.144444	0.168539	0.076923	0.100000	0.154762	0.114754	0.135922	0.197674	0.074074	0.052632	0.132653	0.108434	0.101266
D02347	0.050000	0.075000	0.087500	0.079545	0.095890	0.075949	0.086957	0.090909	0.052632	0.080645	0.058824	0.089744	0.108108	0.088235	0.049383	0.075949	0.038961	0.080460	0.073171	0.047619	0.089888	0.073684	0.100000	0.083333	0.082353	0.083333	0.076923	0.042857	0.057971	0.067416	0.080000	0.058140	0.100000	0.069444	0.125000	0.071429	0.073529	0.157143	0.160494	0.103896	0.083333	0.108108	0.145161	0.054795	0.056338	0.116667	0.078125	0.062500	0.111111	0.064103	0.068493	0.073171	0.031250	0.078125	0.079545	0.102941	0.061538	0.076923	0.107692	0.140351	0.000000	0.016949	0.000000	0.000000	0.017544	0.017241	0.093333	0.070175	0.059524	0.062500	0.069444	0.094118	0.064935	0.134328	0.095745	0.063158	0.065789	0.048387	0.061856	0.064516	0.142857	0.137500	0.033333	0.171053	0.060241	0.063492	0.064516	0.077778	0.044776	0.045977	0.065421	0.051948	0.057471	0.027027	0.083333	0.082353	0.080000	0.075949	0.064935	0.085366	0.080460	0.111111	0.094118	0.031250	0.125000	0.074627	0.098592	0.036585	0.050633	0.057471	0.077922	0.080000	0.085714	0.054795	0.050633	0.070000	0.043011	0.051546	0.074766	0.078125	0.041667	0.063291	0.058140	0.056818	0.058824	0.071429	0.071429	0.071429	0.037975	0.057471	0.040000	0.103896	0.057971	0.134328	0.039216	0.064935	0.069444	0.089888	0.067568	0.097222	0.083333	0.083333	0.074074	0.085714	0.050000	0.077778	0.073171	0.075758	0.041096	0.094595	0.084507	0.114286	0.074074	0.101449	0.087500	0.102564	0.032258	0.131579	0.056338	0.073684	0.058824	0.057692	0.048780	0.087912	0.077778	0.093023	0.000000	0.063636	0.072464	0.042857	0.098592	0.063158	0.071429	0.071429	1.000000	0.034091	0.054054	0.071429	0.090909	0.108911	0.032609	0.041096	0.068493	0.068182	0.074468	0.375000	0.080645	0.053191	0.072464	0.065934	0.086957	0.075000	0.108434	0.058824	0.138889	0.068182	0.051020	0.075000	0.087500	0.067416	0.093333	0.081081	0.072072	0.075269	0.075000	0.093750	0.050000	0.080460	0.086957	0.060606
D02356	0.000000	0.085366	0.058824	0.152941	0.050633	0.073171	0.068493	0.060976	0.119565	0.060606	0.121212	0.086420	0.075949	0.069444	0.189189	0.100000	0.136986	0.089888	0.070588	0.014706	0.086957	0.166667	0.083333	0.038462	0.079545	0.105882	0.064815	0.041096	0.085714	0.101124	0.063291	0.068182	0.052632	0.081081	0.031250	0.164179	0.041096	0.090909	0.127907	0.157895	0.056180	0.049383	0.072464	0.111111	0.130435	0.044776	0.090909	0.092308	0.042857	0.116883	0.051948	0.123457	0.061538	0.058824	0.113636	0.068493	0.107692	0.048193	0.056338	0.046154	0.035714	0.050000	0.087719	0.050000	0.051724	0.068966	0.118421	0.103448	0.069767	0.092308	0.095890	0.066667	0.075949	0.067568	0.081633	0.155556	0.037037	0.014925	0.081633	0.120879	0.150538	0.119048	0.959184	0.095238	0.137500	0.147541	0.120879	0.111111	0.123077	0.119048	0.103774	0.235294	0.104651	0.039474	0.080460	0.079545	0.050000	0.060241	0.049383	0.057471	0.065934	0.044944	0.090909	0.061538	0.071429	0.071429	0.065789	0.157895	0.146667	0.117647	0.088608	0.050000	0.097222	0.126761	0.146667	0.222222	0.176471	0.153846	0.044248	0.058824	0.083333	0.087500	0.105882	0.066667	0.134146	0.147059	0.114286	0.098592	0.133333	0.079545	0.173913	0.060241	0.101449	0.053333	0.018182	0.103896	0.111111	0.111111	0.093333	0.064935	0.032967	0.100917	0.084337	0.067568	0.038462	0.123596	0.096386	0.072464	0.112676	0.050000	0.081081	0.051948	0.153846	0.039474	0.097561	0.098765	0.833333	0.072289	0.083333	0.071429	0.086957	0.130000	0.155844	0.146067	0.098901	0.127907	0.052632	0.132075	0.084507	0.027027	0.094595	0.118280	0.113402	0.113402	0.034091	1.000000	0.080000	0.081395	0.060976	0.105769	0.152941	0.053333	0.094595	0.089888	0.083333	0.073684	0.076923	0.108696	0.069444	0.086957	0.144444	0.141026	0.067416	0.121212	0.103896	0.114943	0.115789	0.085366	0.058824	0.076923	0.089744	0.092105	0.184466	0.072917	0.085366	0.042857	0.118644	0.077778	0.098592	0.089552
D02360	0.060000	0.151515	0.084507	0.075949	0.129032	0.153846	0.048387	0.138462	0.139241	0.096154	0.139535	0.153846	0.161290	0.122807	0.086957	0.190476	0.129032	0.135135	0.130435	0.018182	0.101266	0.135802	0.130435	0.114754	0.223881	0.125000	0.108696	0.125000	0.105263	0.148649	0.145161	0.140845	0.098361	0.080645	0.039216	0.120690	0.067797	0.163934	0.105263	0.102941	0.125000	0.142857	0.129630	0.080645	0.101695	0.036364	0.035088	0.137255	0.111111	0.106061	0.096774	0.130435	0.018182	0.053571	0.075949	0.101695	0.092593	0.042254	0.087719	0.057692	0.022727	0.020408	0.042553	0.020408	0.000000	0.000000	0.090909	0.108696	0.144928	0.074074	0.116667	0.106667	0.161290	0.081967	0.094118	0.123457	0.044118	0.170213	0.162500	0.112500	0.119048	0.157143	0.077922	0.128571	0.114286	0.075472	0.098765	0.115385	0.090909	0.094595	0.083333	0.075758	0.064935	0.081967	0.094595	0.123288	0.059701	0.119403	0.107692	0.144928	0.120000	0.126761	0.077922	0.037037	0.169811	0.050847	0.214286	0.119403	0.123077	0.108108	0.073529	0.145161	0.081967	0.063492	0.073529	0.127907	0.101266	0.108434	0.039604	0.113208	0.065574	0.104478	0.094595	0.136986	0.111111	0.120690	0.160714	0.160714	0.125000	0.123288	0.062500	0.086957	0.050000	0.064516	0.000000	0.161290	0.098361	0.101266	0.112903	0.169492	0.109589	0.070000	0.132353	0.118644	0.055556	0.101266	0.130435	0.051724	0.118644	0.126984	0.135593	0.046154	0.069444	0.118644	0.069444	0.117647	0.075000	0.134328	0.101695	0.108434	0.107143	0.136364	0.070423	0.072289	0.087500	0.090909	0.021739	0.091837	0.163636	0.032787	0.030303	0.096386	0.091954	0.091954	0.054054	0.080000	1.000000	0.126761	0.088235	0.108696	0.103896	0.047619	0.259259	0.120000	0.166667	0.085366	0.036364	0.126582	0.163636	0.074074	0.071429	0.117647	0.123288	0.101124	0.161290	0.135135	0.107143	0.151515	0.149254	0.062500	0.028571	0.166667	0.101010	0.111111	0.134328	0.111111	0.127660	0.063291	0.031746	0.111111
D02362	0.083333	0.086420	0.126582	0.077778	0.078947	0.074074	0.069444	0.162162	0.172414	0.061538	0.182796	0.074074	0.063291	0.070423	0.074074	0.087500	0.108108	0.090909	0.071429	0.030303	0.087912	0.094737	0.084337	0.066667	0.080460	0.081395	0.140000	0.056338	0.056338	0.102273	0.050633	0.107143	0.053333	0.053333	0.031746	0.100000	0.056338	0.077922	0.103448	0.087500	0.094118	0.076923	0.089552	0.053333	0.069444	0.045455	0.059701	0.060606	0.074627	0.103896	0.052632	0.097561	0.030303	0.044118	0.089888	0.069444	0.075758	0.061728	0.072464	0.063492	0.017857	0.033333	0.033898	0.033333	0.034483	0.051724	0.090909	0.050000	0.096386	0.076923	0.053333	0.158537	0.076923	0.083333	0.071429	0.119565	0.050633	0.046875	0.071429	0.134831	0.092784	0.081395	0.079545	0.109756	0.071429	0.078125	0.086022	0.192771	0.090909	0.081395	0.115385	0.106667	0.044444	0.026316	0.094118	0.068182	0.077922	0.074074	0.063291	0.070588	0.090909	0.069767	0.144578	0.014925	0.121212	0.042254	0.052632	0.060976	0.089744	0.093023	0.118421	0.077922	0.147059	0.067568	0.075949	0.079208	0.087912	0.106383	0.063636	0.075758	0.115942	0.116883	0.107143	0.104651	0.108434	0.069444	0.084507	0.069444	0.105263	0.119048	0.052632	0.060976	0.071429	0.054054	0.000000	0.090909	0.067568	0.064516	0.051948	0.065789	0.081395	0.081818	0.085366	0.068493	0.049020	0.100000	0.084337	0.042857	0.068493	0.077922	0.067568	0.052632	0.098765	0.054054	0.059524	0.100000	0.076923	0.100000	0.054795	0.094737	0.042254	0.178947	0.086420	0.074468	0.100000	0.090909	0.017241	0.091743	0.070423	0.027397	0.052632	0.119565	0.114583	0.114583	0.071429	0.081395	0.126761	1.000000	0.061728	0.075472	0.065934	0.068493	0.095890	0.129412	0.072917	0.063158	0.061538	0.063158	0.117647	0.087912	0.073684	0.142857	0.105882	0.122449	0.090909	0.129412	0.060606	0.100000	0.072289	0.102273	0.037037	0.123288	0.120370	0.096774	0.100000	0.058824	0.065574	0.129412	0.040541	0.043478
D02409	0.072727	0.205882	0.121622	0.083333	0.134328	0.125000	0.290909	0.095890	0.103448	0.166667	0.106383	0.125000	0.181818	0.093750	0.173913	0.109589	0.101449	0.153846	0.105263	0.068966	0.120482	0.088889	0.135135	0.042254	0.142857	0.115385	0.125000	0.078125	0.150000	0.137500	0.115942	0.101266	0.140625	0.123077	0.113208	0.109375	0.095238	0.166667	0.111111	0.065789	0.175676	0.147059	0.155172	0.140625	0.109375	0.125000	0.065574	0.163636	0.178571	0.112676	0.057143	0.150685	0.068966	0.625000	0.166667	0.163934	0.181818	0.025641	0.133333	0.070175	0.000000	0.000000	0.018519	0.000000	0.000000	0.000000	0.200000	0.117647	0.118421	0.142857	0.158730	0.126582	0.147059	0.090909	0.125000	0.141176	0.040541	0.033898	0.112360	0.144578	0.123596	0.144737	0.059524	0.118421	0.105263	0.067797	0.158537	0.107143	0.100000	0.144737	0.111111	0.100000	0.113924	0.074627	0.087500	0.128205	0.040541	0.080000	0.040000	0.164384	0.168831	0.178082	0.186667	0.033333	0.172414	0.114754	0.121212	0.094595	0.112676	0.173333	0.161765	0.149254	0.107692	0.140625	0.112676	0.119565	0.068966	0.053763	0.047170	0.083333	0.075758	0.126761	0.101266	0.098765	0.102564	0.092308	0.126984	0.092308	0.098592	0.100000	0.104478	0.065789	0.095238	0.125000	0.042553	0.164179	0.123077	0.240000	0.153846	0.171875	0.035714	0.097087	0.136986	0.107692	0.030612	0.148148	0.135135	0.595238	0.107692	0.132353	0.158730	0.423077	0.136986	0.125000	0.136986	0.171429	0.057471	0.154930	0.145161	0.126437	0.133333	0.104167	0.138889	0.091954	0.134146	0.097561	0.019231	0.076190	0.147541	0.061538	0.088235	0.089888	0.097826	0.097826	0.090909	0.060976	0.088235	0.061728	1.000000	0.148936	0.058140	0.074627	0.088235	0.084337	0.114943	0.091954	0.067797	0.158537	0.129032	0.107143	0.090909	0.078947	0.113924	0.142857	0.164179	0.168831	0.137931	0.138889	0.169014	0.083333	0.083333	0.151515	0.095238	0.129412	0.171429	0.118644	0.134615	0.139241	0.059701	0.137931
D02461	0.101266	0.195652	0.121212	0.122642	0.142857	0.101010	0.112360	0.069307	0.127273	0.123457	0.147826	0.090000	0.127660	0.065217	0.147368	0.184783	0.106383	0.180000	0.120000	0.097561	0.130841	0.125000	0.120000	0.062500	0.160000	0.138614	0.133333	0.065934	0.197531	0.133333	0.105263	0.105769	0.109890	0.109890	0.087500	0.112360	0.065934	0.179775	0.204082	0.123711	0.127451	0.115789	0.158537	0.294872	0.112360	0.109756	0.081395	0.243243	0.119048	0.103093	0.073684	0.120000	0.125000	0.081395	0.133333	0.151163	0.162500	0.090909	0.116279	0.112500	0.000000	0.012048	0.024691	0.012048	0.012346	0.024691	0.191011	0.075949	0.086538	0.295775	0.134831	0.114286	0.104167	0.190476	0.154545	0.201923	0.082474	0.085366	0.186916	0.182692	0.280000	0.185567	0.103774	0.215054	0.166667	0.096386	0.205882	0.130841	0.093023	0.173469	0.112903	0.129032	0.160000	0.098901	0.116505	0.126214	0.050000	0.090000	0.060000	0.141414	0.145631	0.117647	0.158416	0.071429	0.200000	0.129412	0.120879	0.197802	0.320988	0.221053	0.163043	0.129032	0.111111	0.442857	0.258824	0.149123	0.130841	0.058824	0.094488	0.044944	0.100000	0.125000	0.105769	0.103774	0.106796	0.112360	0.112360	0.100000	0.104167	0.084112	0.085106	0.090000	0.065934	0.098901	0.026667	0.177778	0.134831	0.110092	0.131868	0.119565	0.074766	0.128000	0.144330	0.098901	0.102564	0.141509	0.166667	0.104651	0.111111	0.117021	0.147727	0.096774	0.337349	0.098901	0.132653	0.182796	0.100917	0.157895	0.192771	0.155963	0.116279	0.165217	0.325301	0.128440	0.130841	0.092593	0.038462	0.084615	0.113636	0.077778	0.073684	0.096491	0.102564	0.102564	0.108911	0.105769	0.108696	0.075472	0.148936	1.000000	0.101852	0.136364	0.120879	0.082569	0.190476	0.088496	0.083333	0.160377	0.101124	0.141509	0.127273	0.089109	0.137255	0.178571	0.164835	0.168317	0.133929	0.170213	0.144330	0.112150	0.081633	0.181818	0.125984	0.158879	0.157895	0.105882	0.175676	0.145631	0.087912	0.119048
D02485	0.014493	0.081395	0.119048	0.051546	0.060976	0.121951	0.051282	0.123457	0.070000	0.057143	0.127451	0.121951	0.126582	0.109589	0.135802	0.121951	0.208333	0.174419	0.104651	0.042857	0.061224	0.101010	0.158537	0.075949	0.100000	0.065217	0.122642	0.081081	0.126761	0.133333	0.100000	0.065217	0.063291	0.135135	0.060606	0.108108	0.038961	0.060241	0.086022	0.108434	0.076923	0.126582	0.083333	0.183099	0.123288	0.072464	0.101449	0.071429	0.054795	0.111111	0.075949	0.172840	0.042857	0.041096	0.108696	0.051282	0.101449	0.022472	0.067568	0.058824	0.087719	0.080645	0.100000	0.080645	0.065574	0.081967	0.112500	0.114754	0.129412	0.119403	0.120000	0.086957	0.059524	0.092105	0.067961	0.102041	0.023256	0.043478	0.100000	0.104167	0.110000	0.076923	0.176471	0.090909	0.091954	0.121212	0.191011	0.130435	0.115942	0.139535	0.120370	0.100000	0.237500	0.064103	0.101124	0.087912	0.086420	0.095238	0.085366	0.103448	0.086022	0.102273	0.098901	0.089552	0.082192	0.082192	0.118421	0.164557	0.216216	0.178571	0.153846	0.086420	0.152778	0.183099	0.232877	0.075472	0.072165	0.068627	0.033898	0.117647	0.093333	0.083333	0.209877	0.086957	0.212500	0.138889	0.123288	0.108108	0.236111	0.192771	0.089744	0.033708	0.052632	0.037500	0.000000	0.085366	0.135135	0.094737	0.146667	0.102564	0.065217	0.078261	0.146341	0.077922	0.027523	0.181818	0.130952	0.040000	0.121622	0.073171	0.090909	0.049383	0.236842	0.092105	0.093023	0.081395	0.157303	0.107143	0.154930	0.112245	0.112676	0.125000	0.192308	0.049505	0.168539	0.052083	0.049180	0.068966	0.065789	0.025641	0.103896	0.125000	0.108911	0.108911	0.032609	0.152941	0.103896	0.065934	0.058140	0.101852	1.000000	0.050633	0.075949	0.202381	0.102041	0.115789	0.072464	0.139785	0.051948	0.072165	0.049020	0.056818	0.087912	0.095238	0.059524	0.097826	0.157895	0.107143	0.080460	0.120879	0.059524	0.087500	0.125000	0.091837	0.094118	0.069444	0.093750	0.109890	0.093333	0.084507
D02546	0.214286	0.104478	0.071429	0.077922	0.114754	0.057971	0.067797	0.028571	0.060241	0.057692	0.078652	0.042857	0.060606	0.050847	0.089552	0.123077	0.046154	0.064935	0.070423	0.148936	0.103896	0.097561	0.055556	0.064516	0.081081	0.082192	0.086957	0.000000	0.109091	0.092105	0.029851	0.053333	0.083333	0.101695	0.040816	0.050000	0.033898	0.095238	0.093333	0.057971	0.067568	0.076923	0.134615	0.101695	0.032787	0.078431	0.096154	0.098039	0.074074	0.059701	0.047619	0.085714	0.102041	0.036364	0.106667	0.067797	0.096154	0.090909	0.034483	0.127660	0.000000	0.000000	0.021739	0.000000	0.000000	0.021739	0.147541	0.042553	0.026667	0.120000	0.101695	0.080000	0.044776	0.103448	0.109756	0.098765	0.095238	0.060000	0.109756	0.087500	0.095238	0.097222	0.051948	0.115942	0.085714	0.037736	0.074074	0.148649	0.035714	0.112676	0.108696	0.045455	0.095890	0.084746	0.067568	0.052632	0.061538	0.073529	0.044776	0.084507	0.093333	0.083333	0.094595	0.080000	0.153846	0.153846	0.047619	0.089552	0.092308	0.095890	0.109375	0.095238	0.066667	0.101695	0.092308	0.091954	0.089744	0.034483	0.095745	0.017857	0.000000	0.074627	0.039474	0.051948	0.040000	0.050000	0.050000	0.050000	0.044776	0.081081	0.064516	0.073529	0.016667	0.066667	0.051282	0.129032	0.048387	0.049383	0.098361	0.063492	0.053333	0.071429	0.119403	0.049180	0.068966	0.089744	0.151515	0.072727	0.032258	0.095238	0.083333	0.100000	0.086957	0.066667	0.071429	0.121212	0.050000	0.104478	0.105263	0.084337	0.071429	0.101124	0.088235	0.087500	0.075949	0.051282	0.046512	0.050000	0.068966	0.070175	0.081967	0.098765	0.107143	0.107143	0.041096	0.053333	0.047619	0.068493	0.074627	0.136364	0.050633	1.000000	0.064516	0.051282	0.112500	0.048193	0.100000	0.074074	0.050847	0.103896	0.086420	0.042254	0.081081	0.103448	0.129032	0.093333	0.070588	0.156250	0.086957	0.136986	0.093750	0.152542	0.080808	0.086420	0.138462	0.035714	0.062500	0.154930	0.105263	0.074074
D02566	0.060000	0.151515	0.115942	0.118421	0.129032	0.102941	0.065574	0.088235	0.139241	0.096154	0.113636	0.119403	0.107692	0.066667	0.102941	0.171875	0.206897	0.105263	0.083333	0.076923	0.129870	0.121951	0.098592	0.046154	0.138889	0.140845	0.096774	0.067797	0.125000	0.089744	0.145161	0.140845	0.098361	0.135593	0.060000	0.140351	0.050000	0.183333	0.105263	0.102941	0.140845	0.107692	0.173077	0.116667	0.120690	0.075472	0.072727	0.137255	0.111111	0.106061	0.030303	0.164179	0.037037	0.053571	0.103896	0.101695	0.113208	0.072464	0.107143	0.100000	0.000000	0.000000	0.020833	0.000000	0.000000	0.042553	0.107692	0.108696	0.097222	0.094340	0.155172	0.136986	0.161290	0.157895	0.120482	0.123457	0.092308	0.195652	0.148148	0.098765	0.119048	0.173913	0.092105	0.128571	0.130435	0.075472	0.098765	0.115385	0.111111	0.125000	0.094737	0.109375	0.108108	0.047619	0.094595	0.093333	0.044118	0.086957	0.043478	0.161765	0.135135	0.095890	0.077922	0.056604	0.169811	0.068966	0.236364	0.086957	0.089552	0.138889	0.106061	0.163934	0.118644	0.080645	0.123077	0.127907	0.101266	0.082353	0.082474	0.053571	0.048387	0.121212	0.109589	0.136986	0.126761	0.140351	0.300000	0.250000	0.200000	0.108108	0.062500	0.119403	0.050000	0.081967	0.000000	0.180328	0.116667	0.087500	0.150000	0.112903	0.051948	0.091837	0.166667	0.137931	0.067416	0.115385	0.164179	0.051724	0.137931	0.126984	0.155172	0.046154	0.084507	0.081967	0.054795	0.134328	0.088608	0.134328	0.120690	0.108434	0.107143	0.111111	0.070423	0.112500	0.101266	0.120000	0.068182	0.070000	0.122807	0.067797	0.062500	0.096386	0.091954	0.091954	0.068493	0.094595	0.259259	0.095890	0.088235	0.120879	0.075949	0.064516	1.000000	0.105263	0.151899	0.085366	0.075472	0.112500	0.142857	0.087500	0.111111	0.151515	0.171429	0.088889	0.220339	0.150685	0.094118	0.151515	0.166667	0.118421	0.058824	0.186441	0.147368	0.111111	0.117647	0.153846	0.152174	0.063291	0.065574	0.111111
